Abuse028_x264.mp4,1,23.34079933166504,24.357704162597656,23.71153450012207,23.2408390045166
Abuse028_x264.mp4,2,24.228515625,24.45854949951172,24.224428176879883,23.82500648498535
Abuse028_x264.mp4,3,23.951215744018555,24.68494987487793,27.99287223815918,25.485383987426758
Abuse028_x264.mp4,4,23.728384017944336,24.78304672241211,27.558565139770508,25.277652740478516
Abuse028_x264.mp4,5,23.84220314025879,24.36161994934082,27.42388916015625,25.07380485534668
Abuse028_x264.mp4,6,23.92342758178711,24.66355323791504,28.18729019165039,25.266603469848633
Abuse028_x264.mp4,7,23.2735538482666,23.473796844482422,27.639371871948242,24.512348175048828
Abuse028_x264.mp4,8,22.8654727935791,23.323413848876953,27.668540954589844,24.559558868408203
Abuse028_x264.mp4,9,23.136232376098633,23.56339454650879,27.451732635498047,25.193134307861328
Abuse028_x264.mp4,10,23.43393325805664,23.485591888427734,26.78583526611328,24.651458740234375
Abuse028_x264.mp4,11,23.137399673461914,22.74169921875,26.046367645263672,24.477182388305664
Abuse028_x264.mp4,12,22.752288818359375,22.976985931396484,25.294231414794922,24.486337661743164
Abuse028_x264.mp4,13,23.039308547973633,22.68134880065918,24.876018524169922,24.44410514831543
Abuse028_x264.mp4,14,22.88869285583496,22.47694969177246,25.4396915435791,24.380971908569336
Abuse028_x264.mp4,15,22.801637649536133,22.332944869995117,25.33962631225586,24.432199478149414
Abuse028_x264.mp4,16,22.792116165161133,22.190563201904297,24.87450408935547,24.419694900512695
Abuse028_x264.mp4,17,22.347959518432617,22.525083541870117,23.967092514038086,24.454246520996094
Abuse028_x264.mp4,18,22.34758949279785,22.459285736083984,23.402881622314453,24.180479049682617
Abuse028_x264.mp4,19,22.640485763549805,22.358837127685547,23.846031188964844,24.14381217956543
Abuse028_x264.mp4,20,22.780611038208008,22.559646606445312,23.987043380737305,24.1424617767334
Abuse028_x264.mp4,21,22.78057098388672,22.353511810302734,25.27204132080078,24.067630767822266
Abuse028_x264.mp4,22,22.774658203125,22.53793716430664,24.149141311645508,24.308719635009766
Abuse028_x264.mp4,23,22.88897132873535,22.633085250854492,24.719757080078125,24.390499114990234
Abuse028_x264.mp4,24,22.867218017578125,22.715267181396484,24.844375610351562,24.310382843017578
Abuse028_x264.mp4,25,22.856945037841797,22.637060165405273,24.518474578857422,24.394214630126953
Abuse028_x264.mp4,26,23.066478729248047,22.616008758544922,24.75244140625,24.485544204711914
Abuse028_x264.mp4,27,22.84278106689453,22.133087158203125,25.199539184570312,24.135757446289062
Abuse028_x264.mp4,28,22.898923873901367,22.289960861206055,25.202253341674805,24.25263786315918
Abuse028_x264.mp4,29,23.16300392150879,22.587390899658203,24.661848068237305,24.395158767700195
Abuse028_x264.mp4,30,22.95523452758789,22.576934814453125,24.916372299194336,24.356170654296875
Abuse028_x264.mp4,31,22.726099014282227,22.206382751464844,25.46588706970215,24.293827056884766
Abuse028_x264.mp4,32,22.79051971435547,22.395511627197266,26.526525497436523,24.566303253173828
Abuse028_x264.mp4,33,22.622669219970703,22.329811096191406,25.993484497070312,24.410825729370117
Abuse028_x264.mp4,34,22.570892333984375,22.256772994995117,26.287200927734375,24.429624557495117
Abuse028_x264.mp4,35,22.727855682373047,22.537643432617188,26.127273559570312,24.450281143188477
Abuse028_x264.mp4,36,22.581581115722656,22.52723503112793,25.97857666015625,24.441736221313477
Abuse028_x264.mp4,37,22.069578170776367,21.99932861328125,25.461318969726562,24.405838012695312
Abuse028_x264.mp4,38,22.42456817626953,22.19319725036621,25.59553337097168,24.50112533569336
Abuse028_x264.mp4,39,22.400171279907227,22.281953811645508,26.10183334350586,24.334854125976562
Abuse028_x264.mp4,40,22.526325225830078,21.997121810913086,26.253868103027344,24.339162826538086
Abuse028_x264.mp4,41,22.377534866333008,22.069522857666016,25.83814811706543,24.525693893432617
Abuse028_x264.mp4,42,22.112646102905273,21.771957397460938,26.592090606689453,23.705541610717773
Abuse028_x264.mp4,43,21.55088233947754,21.88861083984375,26.79673194885254,23.821258544921875
Abuse028_x264.mp4,44,21.23674201965332,21.495410919189453,26.463598251342773,23.82707405090332
Abuse028_x264.mp4,45,21.602245330810547,21.801307678222656,26.389144897460938,23.9549617767334
Abuse028_x264.mp4,46,21.585664749145508,21.6929931640625,26.52857208251953,23.890073776245117
Abuse028_x264.mp4,47,21.408164978027344,21.630859375,26.68552017211914,24.11725616455078
Abuse028_x264.mp4,48,21.438446044921875,21.919021606445312,26.791101455688477,24.430620193481445
Abuse028_x264.mp4,49,21.5545597076416,22.143932342529297,26.81260108947754,24.18986701965332
Abuse028_x264.mp4,50,21.369688034057617,22.01642608642578,26.89731216430664,24.132568359375
Abuse028_x264.mp4,51,21.371042251586914,22.033344268798828,27.03928565979004,24.327421188354492
Abuse028_x264.mp4,52,21.17540168762207,21.991361618041992,26.759403228759766,24.232807159423828
Abuse028_x264.mp4,53,21.454017639160156,22.534404754638672,26.360776901245117,24.555564880371094
Abuse028_x264.mp4,54,21.433490753173828,22.307836532592773,26.14111328125,24.474340438842773
Abuse028_x264.mp4,55,21.1234188079834,22.217079162597656,26.107614517211914,24.214359283447266
Abuse028_x264.mp4,56,21.180278778076172,21.943159103393555,26.4836368560791,24.568113327026367
Abuse028_x264.mp4,57,20.979434967041016,21.34966278076172,25.829877853393555,23.98015785217285
Abuse028_x264.mp4,58,21.207962036132812,21.478717803955078,26.46377944946289,23.973356246948242
Abuse028_x264.mp4,59,21.941638946533203,22.12001609802246,25.64670753479004,24.237499237060547
Abuse028_x264.mp4,60,21.607349395751953,21.869943618774414,25.762771606445312,24.21282196044922
Abuse028_x264.mp4,61,21.297801971435547,21.94778060913086,25.351242065429688,24.113460540771484
Abuse028_x264.mp4,62,22.19915008544922,21.811595916748047,25.12827491760254,23.62798500061035
Abuse028_x264.mp4,63,21.442079544067383,21.263811111450195,25.748973846435547,23.13928985595703
Abuse028_x264.mp4,64,21.94467544555664,21.49701499938965,26.25299072265625,23.072298049926758
Abuse028_x264.mp4,65,21.752744674682617,21.541118621826172,26.096885681152344,23.07046890258789
Abuse028_x264.mp4,66,22.394079208374023,22.0831356048584,26.048582077026367,23.501771926879883
Abuse028_x264.mp4,67,21.89023780822754,21.635496139526367,25.642850875854492,23.413957595825195
Abuse028_x264.mp4,68,21.705608367919922,21.677431106567383,25.764644622802734,23.22255516052246
Abuse028_x264.mp4,69,21.499923706054688,21.47516441345215,25.763120651245117,23.25517463684082
Abuse028_x264.mp4,70,22.22962760925293,21.79035758972168,25.579666137695312,23.25843048095703
Abuse028_x264.mp4,71,21.503894805908203,21.042165756225586,26.03631591796875,22.832826614379883
Abuse028_x264.mp4,72,21.593233108520508,21.220844268798828,25.69545555114746,22.70620346069336
Abuse028_x264.mp4,73,21.30043601989746,20.98655891418457,24.679826736450195,22.602352142333984
Abuse028_x264.mp4,74,21.80821990966797,21.073535919189453,25.306663513183594,22.782052993774414
Abuse028_x264.mp4,75,21.51482391357422,21.159130096435547,26.117170333862305,22.92552947998047
Abuse028_x264.mp4,76,21.758832931518555,21.653833389282227,26.35866928100586,23.148691177368164
Abuse028_x264.mp4,77,22.483543395996094,21.921342849731445,27.060874938964844,24.027997970581055
Abuse028_x264.mp4,78,23.17437744140625,22.347366333007812,25.072864532470703,24.182233810424805
Abuse028_x264.mp4,79,23.067771911621094,22.490415573120117,24.713878631591797,24.12527084350586
Abuse028_x264.mp4,80,23.281864166259766,22.622699737548828,25.523685455322266,24.580854415893555
Abuse028_x264.mp4,81,23.436555862426758,22.56110954284668,25.341419219970703,23.873788833618164
Abuse028_x264.mp4,82,23.15150260925293,22.36151123046875,26.009428024291992,23.623517990112305
Abuse028_x264.mp4,83,22.954349517822266,22.29379653930664,25.554121017456055,23.759803771972656
Abuse028_x264.mp4,84,23.229616165161133,22.243928909301758,25.45077896118164,23.861223220825195
Abuse028_x264.mp4,85,22.613834381103516,21.77585792541504,26.06659507751465,23.61079978942871
Abuse028_x264.mp4,86,22.829879760742188,22.11214256286621,25.313831329345703,23.617219924926758
Abuse028_x264.mp4,87,22.284196853637695,22.219709396362305,26.605960845947266,24.03831672668457
Abuse028_x264.mp4,88,22.904733657836914,22.460796356201172,25.597763061523438,24.176973342895508
Abuse028_x264.mp4,89,23.00687599182129,22.618698120117188,24.34390640258789,23.76416778564453
Abuse028_x264.mp4,90,22.25985336303711,22.135862350463867,25.714645385742188,23.694440841674805
Abuse028_x264.mp4,91,22.902667999267578,22.70073127746582,24.57069969177246,23.470327377319336
Abuse028_x264.mp4,92,22.082292556762695,21.870506286621094,24.94175148010254,23.46136474609375
Abuse028_x264.mp4,93,22.046995162963867,22.129558563232422,24.353771209716797,23.513111114501953
Abuse028_x264.mp4,94,21.95920181274414,22.002059936523438,24.692745208740234,23.46221160888672
Abuse028_x264.mp4,95,22.4973087310791,22.098285675048828,24.25004005432129,23.58065414428711
Abuse028_x264.mp4,96,21.906719207763672,22.11928939819336,24.50191307067871,23.965116500854492
Abuse028_x264.mp4,97,22.0493221282959,22.16141128540039,24.59933853149414,23.599201202392578
Abuse028_x264.mp4,98,22.30611228942871,22.18796157836914,24.89362144470215,23.31327247619629
